Proj_id,sch_date,Rellat,Rellon,sp_id,catchdate,RecDate_reliability,reclat,reclon,recArea_reliability,EEZ,Validated,Verified,gr_id,flag_id,assoc_id,lenRel,tag_quality,Rel_len_reliability,Rec_len_reliability,lenRec,tag_no,tagger,RelDate,RecDate,libertyDays,libertyYears,lenDiff,lenAvg,growth1,growth30,growth365
PT,2019-08-20,0914.113N,13808.523E,S,2020-02-18,2,0059.820N,14900.360E,7,PG,1,0,S,JP,Z,55,1,1,1,58.5,P326106,VAL,2019-08-20,2020-02-18,182,0.498630136986301,3.5,56.75,0.0192307692307692,0.576923076923077,7.01923076923077
PT,2019-08-20,0914.113N,13808.523E,S,2020-04-29,3,0405.580N,14533.060E,7,FM,1,0,S,JP,Z,55,1,1,1,62.7,P325764,JFM,2019-08-20,2020-04-29,253,0.693150684931507,7.7,58.85,0.0304347826086957,0.91304347826087,11.1086956521739
PT,2019-08-20,0914.113N,13808.523E,S,2020-02-25,2,0102.580N,14454.420E,6,PG,1,0,S,JP,Z,53,1,1,1,57.7,P325777,JFM,2019-08-20,2020-02-25,189,0.517808219178082,4.7,55.35,0.0248677248677249,0.746031746031746,9.07671957671958
PT,2019-08-20,0914.113N,13808.523E,S,2020-02-23,2,0028.260N,14230.060E,5,PG,1,0,S,JP,Z,57,1,1,1,64.3,P326138,VAL,2019-08-20,2020-02-23,187,0.512328767123288,7.3,60.65,0.0390374331550802,1.17112299465241,14.2486631016043
PT,2019-08-20,0914.113N,13808.523E,S,2020-03-17,3,0154.600N,15246.740E,7,FM,1,0,S,JP,Z,57,1,1,1,61,P326146,VAL,2019-08-20,2020-03-17,210,0.575342465753425,4,59,0.019047619047619,0.571428571428572,6.95238095238095
PT,2019-08-20,0914.113N,13808.523E,S,2020-02-23,2,0028.260N,14230.060E,5,PG,1,0,S,JP,Z,54,1,1,1,58.1,P326129,VAL,2019-08-20,2020-02-23,187,0.512328767123288,4.1,56.05,0.0219251336898396,0.657754010695187,8.00267379679145
PT,2019-08-20,0914.113N,13808.523E,S,2020-04-30,1,0749.000N,14230.000E,8,FM,1,1,S,JP,Z,52,1,1,1,60,P326033,JFM,2019-08-20,2020-04-30,254,0.695890410958904,8,56,0.031496062992126,0.94488188976378,11.496062992126
PT,2019-08-20,0914.113N,13808.523E,S,2019-12-12,3,0227.000N,15222.980E,6,FM,1,0,S,JP,Z,62,1,1,1,64.7,P326069,JFM,2019-08-20,2019-12-12,114,0.312328767123288,2.7,63.35,0.0236842105263158,0.710526315789474,8.64473684210527
PT,2019-08-24,0932.968N,14000.358E,S,2020-02-11,3,0445.000N,15144.280E,7,FM,1,0,S,JP,Z,48,1,1,1,53.1,P325660,VAL,2019-08-24,2020-02-11,171,0.468493150684932,5.1,50.55,0.0298245614035088,0.894736842105263,10.8859649122807
PT,2019-08-24,0932.968N,14000.358E,S,2019-12-06,3,0337.980N,15134.080E,7,FM,1,0,S,JP,Z,49,1,1,1,56.2,P325610,VAL,2019-08-24,2019-12-06,104,0.284931506849315,7.2,52.6,0.0692307692307693,2.07692307692308,25.2692307692308
PT,2019-08-24,0932.968N,14000.358E,S,2020-02-18,2,0059.820N,14900.360E,7,PG,1,0,S,JP,Z,52,1,1,1,58.8,P325619,VAL,2019-08-24,2020-02-18,178,0.487671232876712,6.8,55.4,0.0382022471910112,1.14606741573034,13.9438202247191
PT,2019-08-24,0932.968N,14000.358E,S,2020-04-30,1,0749.000N,14230.000E,8,FM,1,1,S,JP,Z,45,1,1,1,60,P326345,JFM,2019-08-24,2020-04-30,250,0.684931506849315,15,52.5,0.06,1.8,21.9
PT,2019-08-27,0730.166N,14334.716E,S,2020-03-02,1,0105.880S,14146.020E,5,PG,1,0,S,JP,Z,50,1,1,1,56.5,P326715,JFM,2019-08-27,2020-03-02,188,0.515068493150685,6.5,53.25,0.0345744680851064,1.03723404255319,12.6196808510638
PT,2019-08-27,0730.166N,14334.716E,S,2020-02-10,2,0354.180N,14746.920E,6,FM,1,0,S,JP,Z,52,1,1,1,59.2,P326962,VAL,2019-08-27,2020-02-10,167,0.457534246575342,7.2,55.6,0.0431137724550898,1.2934131736527,15.7365269461078
PT,2019-08-27,0730.166N,14334.716E,S,2019-12-12,3,0219.500N,15226.460E,6,FM,1,0,S,JP,Z,50,1,1,1,57.5,P324250,JFM,2019-08-27,2019-12-12,107,0.293150684931507,7.5,53.75,0.0700934579439252,2.10280373831776,25.5841121495327
PT,2019-08-28,0725.527N,14348.761E,S,2019-12-17,3,0148.900S,15227.600E,7,PG,1,0,S,JP,Z,54,1,1,1,59.3,P326798,JFM,2019-08-28,2019-12-17,111,0.304109589041096,5.3,56.65,0.0477477477477477,1.43243243243243,17.4279279279279
PT,2019-08-28,0733.854N,14332.829E,S,2020-02-11,3,0445.000N,15144.280E,7,FM,1,0,S,JP,Z,41,1,1,1,55.8,P326418,JFM,2019-08-28,2020-02-11,167,0.457534246575342,14.8,48.4,0.0886227544910179,2.65868263473054,32.3473053892216
PT,2019-08-29,0703.272N,14336.020E,S,2020-03-24,3,0135.520N,14928.140E,7,PG,1,0,S,JP,Z,50,1,1,1,56.2,L02161,MAB,2019-08-29,2020-03-24,208,0.56986301369863,6.2,53.1,0.0298076923076923,0.89423076923077,10.8798076923077
PT,2019-08-29,0703.272N,14336.020E,S,2019-11-16,2,0153.280N,15434.620E,7,FM,1,0,S,JP,Z,50,1,1,1,55.9,P325536,LAU,2019-08-29,2019-11-16,79,0.216438356164384,5.9,52.95,0.0746835443037975,2.24050632911392,27.2594936708861
PT,2019-08-29,0703.272N,14336.020E,S,2020-03-17,3,0200.660N,15258.800E,7,FM,1,0,S,JP,Z,49,1,1,1,60.7,P327616,JFM,2019-08-29,2020-03-17,201,0.550684931506849,11.7,54.85,0.0582089552238806,1.74626865671642,21.2462686567164
PT,2019-08-29,0703.272N,14336.020E,S,2020-02-11,3,0445.000N,15144.280E,7,FM,1,0,S,JP,Z,50,1,1,1,52,P327169,JFM,2019-08-29,2020-02-11,166,0.454794520547945,2,51,0.0120481927710843,0.36144578313253,4.39759036144578
PT,2019-08-29,0703.272N,14336.020E,S,2019-12-21,3,0104.740S,15633.720E,6,FM,1,0,S,JP,Z,52,1,1,1,56.6,P327544,JSP,2019-08-29,2019-12-21,114,0.312328767123288,4.6,54.3,0.0403508771929825,1.21052631578947,14.7280701754386
PT,2019-08-31,0710.707N,14620.954E,S,2020-03-11,2,0450.160N,15059.640E,7,FM,1,0,S,FM,Z,54,1,1,1,60.3,P327702,VAL,2019-08-31,2020-03-11,193,0.528767123287671,6.3,57.15,0.0326424870466321,0.979274611398963,11.9145077720207
PT,2019-08-31,0710.707N,14620.954E,S,2020-02-11,3,0455.140N,15147.400E,7,FM,1,0,S,JP,Z,49,1,1,1,50.9,P328053,JFM,2019-08-31,2020-02-11,164,0.449315068493151,1.9,49.95,0.0115853658536585,0.347560975609756,4.22865853658536
PT,2019-08-31,0710.707N,14620.954E,S,2020-02-11,3,0445.000N,15144.280E,7,FM,1,0,S,JP,Z,52,1,1,1,53.1,P328156,JFM,2019-08-31,2020-02-11,164,0.449315068493151,1.1,52.55,0.00670731707317074,0.201219512195122,2.44817073170732
PT,2019-08-31,0710.707N,14620.954E,S,2020-02-11,3,0455.140N,15147.400E,7,FM,1,0,S,JP,Z,50,1,1,1,52.7,P327771,VAL,2019-08-31,2020-02-11,164,0.449315068493151,2.7,51.35,0.0164634146341464,0.493902439024391,6.00914634146342
PT,2019-08-31,0710.707N,14620.954E,S,2020-02-11,3,0445.000N,15144.280E,7,FM,1,0,S,JP,Z,52,1,1,1,55.5,P328254,JFM,2019-08-31,2020-02-11,164,0.449315068493151,3.5,53.75,0.0213414634146341,0.640243902439024,7.78963414634146
PT,2019-08-31,0710.707N,14620.954E,S,2020-02-11,3,0445.000N,15144.280E,7,FM,1,0,S,JP,Z,51,1,1,1,53,P326637,MAB,2019-08-31,2020-02-11,164,0.449315068493151,2,52,0.0121951219512195,0.365853658536585,4.45121951219512
PT,2019-08-31,0710.707N,14620.954E,S,2020-02-11,3,0455.140N,15147.400E,7,FM,1,0,S,JP,Z,50,1,1,1,50.8,P326684,MAB,2019-08-31,2020-02-11,164,0.449315068493151,0.799999999999997,50.4,0.00487804878048779,0.146341463414634,1.78048780487804
PT,2019-08-31,0710.707N,14620.954E,S,2020-02-11,3,0455.140N,15147.400E,7,FM,1,0,S,JP,Z,51,2,1,1,55.3,P325567,JSP,2019-08-31,2020-02-11,164,0.449315068493151,4.3,53.15,0.0262195121951219,0.786585365853658,9.57012195121951
PT,2019-09-07,0632.000N,15811.600E,S,2020-04-08,3,0015.900N,14500.480E,6,PG,1,0,S,JP,Z,53,1,1,1,60.2,P327036,BML,2019-09-07,2020-04-08,214,0.586301369863014,7.2,56.6,0.0336448598130841,1.00934579439252,12.2803738317757
PT,2019-09-07,0631.130N,15814.000E,S,2020-02-11,3,0445.000N,15144.280E,7,FM,1,0,S,JP,Z,50,1,1,1,53,P328729,BML,2019-09-07,2020-02-11,157,0.43013698630137,3,51.5,0.0191082802547771,0.573248407643312,6.97452229299363
PT,2019-09-07,0631.130N,15814.000E,S,2020-02-12,3,0048.500S,15545.000E,7,FM,1,0,S,JP,Z,52,1,1,1,53.6,P328615,JFM,2019-09-07,2020-02-12,158,0.432876712328767,1.6,52.8,0.010126582278481,0.303797468354431,3.69620253164557
PT,2019-09-08,0636.000N,15815.555E,S,2020-04-25,1,0214.000N,17459.000E,8,GL,1,1,S,JP,Z,49,1,1,1,60,P330162,JFM,2019-09-08,2020-04-25,230,0.63013698630137,11,54.5,0.0478260869565217,1.43478260869565,17.4565217391304
PT,2019-09-08,0636.000N,15815.555E,S,2020-04-08,3,0015.900N,14500.480E,6,PG,1,0,S,JP,Z,52,1,1,1,61,P329811,JFM,2019-09-08,2020-04-08,213,0.583561643835616,9,56.5,0.0422535211267606,1.26760563380282,15.4225352112676
PT,2019-09-08,0626.040N,15813.440E,S,2020-04-02,3,0505.760N,14629.460E,6,FM,1,0,S,JP,Z,53,1,1,1,57.5,P329343,JFM,2019-09-08,2020-04-02,207,0.567123287671233,4.5,55.25,0.0217391304347826,0.652173913043478,7.93478260869565
PT,2019-09-10,0638.601N,15820.370E,S,2020-04-16,1,0015.000N,14518.000E,8,PG,1,1,S,JP,Z,50,1,1,1,63,P331674,JFM,2019-09-10,2020-04-16,219,0.6,13,56.5,0.0593607305936073,1.78082191780822,21.6666666666667
PT,2019-09-10,0638.601N,15820.370E,S,2019-11-18,3,0149.140N,15402.340E,7,FM,1,0,S,JP,Z,55,1,1,1,57.4,P331413,JFM,2019-09-10,2019-11-18,69,0.189041095890411,2.4,56.2,0.0347826086956522,1.04347826086956,12.695652173913
